,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
54,Brooks Glycerin 20,Women's Shoes - Black/Blue Light/Pi, $159.95 ," Technologies  MIDSOLEDNA Loft v3 nitrogen-infused foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves enhance midsole flexibility without compromising cushioning.OUTSOLEBlown Rubber in the forefoot offers durability, responsiveness, and flexibility.UPPEREngineered Air Mesh provides a secure fit and comfortable hold3D Fit Print saddle applies strategic overlays to provide a seamless and secure fit.Plush interior lining surrounds your foot and moves and expands with your stride.OrthoLite sock liner provides premium step-in comfort.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Glycerin_20/descpage-BGL20W5.html
55,Brooks Glycerin 20,Women's Shoes - Mauve/Grape Wine/Gr, $159.95 ," Technologies  MIDSOLEDNA Loft v3 nitrogen-infused foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves enhance midsole flexibility without compromising cushioning.OUTSOLEBlown Rubber in the forefoot offers durability, responsiveness, and flexibility.UPPEREngineered Air Mesh provides a secure fit and comfortable hold3D Fit Print saddle applies strategic overlays to provide a seamless and secure fit.Plush interior lining surrounds your foot and moves and expands with your stride.OrthoLite sock liner provides premium step-in comfort.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Glycerin_20/descpage-BGL20W4.html
56,Brooks Glycerin 20,Women's Shoes - Peacoat/Ocean/Lilac, $159.95 ," Technologies  MIDSOLEDNA Loft v3 nitrogen-infused foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves enhance midsole flexibility without compromising cushioning.OUTSOLEBlown Rubber in the forefoot offers durability, responsiveness, and flexibility.UPPEREngineered Air Mesh provides a secure fit and comfortable hold3D Fit Print saddle applies strategic overlays to provide a seamless and secure fit.Plush interior lining surrounds your foot and moves and expands with your stride.OrthoLite sock liner provides premium step-in comfort.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Glycerin_20/descpage-BGL20W1.html
57,Brooks Glycerin 20,Women's Shoes - Oyster/Latigo Bay, $159.95 ," Technologies  MIDSOLEDNA Loft v3 nitrogen-infused foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves enhance midsole flexibility without compromising cushioning.OUTSOLEBlown Rubber in the forefoot offers durability, responsiveness, and flexibility.UPPEREngineered Air Mesh provides a secure fit and comfortable hold3D Fit Print saddle applies strategic overlays to provide a seamless and secure fit.Plush interior lining surrounds your foot and moves and expands with your stride.OrthoLite sock liner provides premium step-in comfort.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Glycerin_20/descpage-BGL20W2.html
58,Brooks Glycerin 20,Women's Shoes - Blissful Blue/Peach, $159.95 ," Technologies  MIDSOLEDNA Loft v3 nitrogen-infused foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves enhance midsole flexibility without compromising cushioning.OUTSOLEBlown Rubber in the forefoot offers durability, responsiveness, and flexibility.UPPEREngineered Air Mesh provides a secure fit and comfortable hold3D Fit Print saddle applies strategic overlays to provide a seamless and secure fit.Plush interior lining surrounds your foot and moves and expands with your stride.OrthoLite sock liner provides premium step-in comfort.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Glycerin_20/descpage-BGL20W3.html
59,Brooks Glycerin 20,Women's Shoes - Black/White/Alloy, $159.95 ," Technologies  MIDSOLEDNA Loft v3 nitrogen-infused foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves enhance midsole flexibility without compromising cushioning.OUTSOLEBlown Rubber in the forefoot offers durability, responsiveness, and flexibility.UPPEREngineered Air Mesh provides a secure fit and comfortable hold3D Fit Print saddle applies strategic overlays to provide a seamless and secure fit.Plush interior lining surrounds your foot and moves and expands with your stride.OrthoLite sock liner provides premium step-in comfort.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Glycerin_20/descpage-BGL20W6.html
60,Brooks Glycerin GTS 20,Women's Shoes - Light Blue/Peacoat, $159.95 ," Technologies  MIDSOLEDNA Loft v3 nitrogen-infused foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves enhance midsole flexibility without compromising cushioning.GuideRails midsole extensions that support natural motion while keeping excess movement in check. 6OUTSOLEBlown Rubber in the forefoot offers durability, responsiveness, and flexibility.UPPEREngineered Air Mesh provides a secure fit and comfortable hold3D Fit Print saddle applies strategic overlays to provide a seamless and secure fit.Plush interior lining surrounds your foot and moves and expands with your stride.OrthoLite sock liner provides premium step-in comfort.   ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Glycerin_GTS_20/descpage-BGLG2W4.html
61,Brooks Glycerin GTS 20,Women's Shoes - Peacoat/Ocean, $159.95 ," Technologies  MIDSOLEDNA Loft v3 nitrogen-infused foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves enhance midsole flexibility without compromising cushioning.GuideRails midsole extensions that support natural motion while keeping excess movement in check. 6OUTSOLEBlown Rubber in the forefoot offers durability, responsiveness, and flexibility.UPPEREngineered Air Mesh provides a secure fit and comfortable hold3D Fit Print saddle applies strategic overlays to provide a seamless and secure fit.Plush interior lining surrounds your foot and moves and expands with your stride.OrthoLite sock liner provides premium step-in comfort.   ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Glycerin_GTS_20/descpage-BGLG2W3.html
62,Brooks Launch 9,Women's Shoes - Grey/Blue/Pink, $69.95 $110.00* , Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9W09.html
63,Brooks Launch 9,Women's Shoes - Blue Iris/Ebony/Green, $69.95 $110.00* , Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9W08.html
64,Brooks Launch 9,Women's Shoes - Black/Coral/Purple, $69.95 $110.00* , Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9W07.html
65,Brooks Launch 9,Women's Shoes - Tie Dye, $69.95 $110.00* , Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9WTD.html
66,Brooks Launch 9,Women's Shoes - Blue Surf/Black/Cherry, $69.95 $110.00* , Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9W02.html
67,Brooks Launch 9,Women's Shoes - Pink/Fuchsia/Cobalt, $69.95 $110.00* , Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9W01.html
68,Brooks Launch 9,Women's Shoes - Lilac/Cobalt/Silver, $69.95 $110.00* , Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9W03.html
69,Brooks Launch GTS 9,Women's Shoes - Blue Iris/Ebony/Green, $69.95 $110.00* ," Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.GuideRails is an innovative support technology that guides the body, hips, knees, and joints into a natural motion.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is also made of silica instead of petroleum making it more sustainable.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Min</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_GTS_9/descpage-BLGT9W6.html
70,Brooks Launch GTS 9,Women's Shoes - Run Wild, $69.95 $110.00* ," Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.GuideRails is an innovative support technology that guides the body, hips, knees, and joints into a natural motion.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is also made of silica instead of petroleum making it more sustainable.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Min</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_GTS_9/descpage-BLGT9W4.html
71,Brooks Cascadia 16,Women's Shoes - Blue/Black/Yellow, $99.95 $130.00* ," Technologies  MIDSOLEDNA Loft v2 foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Release Grooves System allows for enhanced adaptability to a variety of terrain.Ballistic Rock Shield is a thermoplastic EVA sheath layered between the outsole and midsole for protection against stone-bruising.OUTSOLETrailTrak rubber outsole provides confidence-inspiring, sticky traction in dry and wet conditions.Multidirectional Lug Pattern on the outsole provides excellent traction on a variety of terrain, with updated patterns for improved grip.UPPEREngineered Monoloop Mesh offers increased breathability and faster drying.Gusseted tongue helps keep debris out.Lace Guard keeps laces stowed away while running.Gaiter Tab and Connection Point allow for easy and secure gaiter attachment.Drainage ports allow for easy water escape  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Cascadia_16/descpage-BRC16W7.html
72,Brooks Cascadia 16,Women's Shoes - Peacoat/Pink/Biscuit, $99.95 $130.00* ," Technologies  MIDSOLEDNA Loft v2 foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Release Grooves System allows for enhanced adaptability to a variety of terrain.Ballistic Rock Shield is a thermoplastic EVA sheath layered between the outsole and midsole for protection against stone-bruising.OUTSOLETrailTrak rubber outsole provides confidence-inspiring, sticky traction in dry and wet conditions.Multidirectional Lug Pattern on the outsole provides excellent traction on a variety of terrain, with updated patterns for improved grip.UPPEREngineered Monoloop Mesh offers increased breathability and faster drying.Gusseted tongue helps keep debris out.Lace Guard keeps laces stowed away while running.Gaiter Tab and Connection Point allow for easy and secure gaiter attachment.Drainage ports allow for easy water escape  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Cascadia_16/descpage-BRC16W8.html
73,Brooks Cascadia 16,Women's Shoes - Sasquatch, $99.95 $130.00* ," Technologies  MIDSOLEDNA Loft v2 foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Release Grooves System allows for enhanced adaptability to a variety of terrain.Ballistic Rock Shield is a thermoplastic EVA sheath layered between the outsole and midsole for protection against stone-bruising.OUTSOLETrailTrak rubber outsole provides confidence-inspiring, sticky traction in dry and wet conditions.Multidirectional Lug Pattern on the outsole provides excellent traction on a variety of terrain, with updated patterns for improved grip.UPPEREngineered Monoloop Mesh offers increased breathability and faster drying.Gusseted tongue helps keep debris out.Lace Guard keeps laces stowed away while running.Gaiter Tab and Connection Point allow for easy and secure gaiter attachment.Drainage ports allow for easy water escape  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Cascadia_16/descpage-BRC16W6.html
