,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
29,HOKA Bondi 8,Women's Shoes - Black/White, $164.95 ," Technologies  MIDSOLESoft EVA Midsole running the full length of the shoe is 30% softer than traditional EVA foam, offering enhanced cushioning and support.Extended Heel Geometry is a rockered midsole design engineered to deliver a smooth ride and increased propulsion.OUTSOLEFull Ground Contact provides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for increased traction and durability.Crash Pad works to increase ground contact and durability while creating a smoother transition to the forefoot.UPPEREngineered mesh comprises the upper, providing lightweight breathability.Lycra comfort frame in the heel offers comfortable support.Internal heel counter locks the heel into place and provides additional support.Pillowed Tongue provides pressure relief under the laces.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Bondi_8/descpage-HOB8W02.html
30,HOKA Bondi 8,Women's Shoes - Black/Black, $164.95 ," Technologies  MIDSOLESoft EVA Midsole running the full length of the shoe is 30% softer than traditional EVA foam, offering enhanced cushioning and support.Extended Heel Geometry is a rockered midsole design engineered to deliver a smooth ride and increased propulsion.OUTSOLEFull Ground Contact provides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for increased traction and durability.Crash Pad works to increase ground contact and durability while creating a smoother transition to the forefoot.UPPEREngineered mesh comprises the upper, providing lightweight breathability.Lycra comfort frame in the heel offers comfortable support.Internal heel counter locks the heel into place and provides additional support.Pillowed Tongue provides pressure relief under the laces.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Bondi_8/descpage-HOB8W07.html
31,HOKA Bondi 8,Women's Shoes - Nimbus Cloud/Luminary Green, $164.95 ," Technologies  MIDSOLESoft EVA Midsole running the full length of the shoe is 30% softer than traditional EVA foam, offering enhanced cushioning and support.Extended Heel Geometry is a rockered midsole design engineered to deliver a smooth ride and increased propulsion.OUTSOLEFull Ground Contact provides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for increased traction and durability.Crash Pad works to increase ground contact and durability while creating a smoother transition to the forefoot.UPPEREngineered mesh comprises the upper, providing lightweight breathability.Lycra comfort frame in the heel offers comfortable support.Internal heel counter locks the heel into place and provides additional support.Pillowed Tongue provides pressure relief under the laces.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Bondi_8/descpage-HOB8W11.html
32,HOKA Bondi X,Women's Shoes - Camellia/Peach Parft, $214.95 ," Technologies  MIDSOLESoft EVA Midsole running the full length of the shoe it is 30% softer than traditional EVA foam, offering enhanced cushioning and support.Early Stage Meta-Rocker Geometry is a rockered midsole design engineered to deliver a smooth ride and increased propulsion.Carbon Fiber plate for added stability and rigidity.OUTSOLEFull Ground Contact provides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for increased traction and durability.Heel Bevel works to increase ground contact and durability while creating a smoother transition to the forefoot.UPPEREngineered ventilated mesh comprises the upper, providing lightweight breathability.Internal heel counter locks the heel into place and provides additional support.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Bondi_X/descpage-HOOBXW5.html
33,HOKA Bondi X,Women's Shoes - Yellow Pear/Yellow, $214.95 ," Technologies  MIDSOLESoft EVA Midsole running the full length of the shoe it is 30% softer than traditional EVA foam, offering enhanced cushioning and support.Early Stage Meta-Rocker Geometry is a rockered midsole design engineered to deliver a smooth ride and increased propulsion.Carbon Fiber plate for added stability and rigidity.OUTSOLEFull Ground Contact provides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for increased traction and durability.Heel Bevel works to increase ground contact and durability while creating a smoother transition to the forefoot.UPPEREngineered ventilated mesh comprises the upper, providing lightweight breathability.Internal heel counter locks the heel into place and provides additional support.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Bondi_X/descpage-HOOBXW4.html
34,HOKA Bondi X,Women's Shoes - White/Primrose, $214.95 ," Technologies  MIDSOLESoft EVA Midsole running the full length of the shoe it is 30% softer than traditional EVA foam, offering enhanced cushioning and support.Early Stage Meta-Rocker Geometry is a rockered midsole design engineered to deliver a smooth ride and increased propulsion.Carbon Fiber plate for added stability and rigidity.OUTSOLEFull Ground Contact provides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for increased traction and durability.Heel Bevel works to increase ground contact and durability while creating a smoother transition to the forefoot.UPPEREngineered ventilated mesh comprises the upper, providing lightweight breathability.Internal heel counter locks the heel into place and provides additional support.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Bondi_X/descpage-HOOBXW1.html
35,HOKA Bondi X,Women's Shoes - Black/White, $214.95 ," Technologies  MIDSOLESoft EVA Midsole running the full length of the shoe it is 30% softer than traditional EVA foam, offering enhanced cushioning and support.Early Stage Meta-Rocker Geometry is a rockered midsole design engineered to deliver a smooth ride and increased propulsion.Carbon Fiber plate for added stability and rigidity.OUTSOLEFull Ground Contact provides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for increased traction and durability.Heel Bevel works to increase ground contact and durability while creating a smoother transition to the forefoot.UPPEREngineered ventilated mesh comprises the upper, providing lightweight breathability.Internal heel counter locks the heel into place and provides additional support.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Bondi_X/descpage-HOOBXW3.html
36,HOKA Bondi X,Women's Shoes - Blue Glass/Sail, $214.95 ," Technologies  MIDSOLESoft EVA Midsole running the full length of the shoe it is 30% softer than traditional EVA foam, offering enhanced cushioning and support.Early Stage Meta-Rocker Geometry is a rockered midsole design engineered to deliver a smooth ride and increased propulsion.Carbon Fiber plate for added stability and rigidity.OUTSOLEFull Ground Contact provides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for increased traction and durability.Heel Bevel works to increase ground contact and durability while creating a smoother transition to the forefoot.UPPEREngineered ventilated mesh comprises the upper, providing lightweight breathability.Internal heel counter locks the heel into place and provides additional support.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Bondi_X/descpage-HOOBXW2.html
37,HOKA Mach 5,Women's Shoes - Ceramic/Evening Primrose, $139.95 ," Technologies  MIDSOLEPROFLY+ gives a cushioned landing and an explosive toe-off.Exposed Rubberized Foam layer below the PROFLY+ layer, this foam adds a firmer slab of foam that is trustworthy and absorbs impact.Early-Stage Meta-Rocker Geometry is a rockered midsole design engineered to provide a smooth ride.OUTSOLERubberized Foam outsole has a high energy return, and provides additional cushioning and good traction.UPPERJacquard Mesh offers breathability and an improved midfoot lockdown.Anatomical Achilles reduces Achilles irritation.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5W7.html
38,HOKA Mach 5,Women's Shoes - White/Flame, $139.95 ," Technologies  MIDSOLEPROFLY+ gives a cushioned landing and an explosive toe-off.Exposed Rubberized Foam layer below the PROFLY+ layer, this foam adds a firmer slab of foam that is trustworthy and absorbs impact.Early-Stage Meta-Rocker Geometry is a rockered midsole design engineered to provide a smooth ride.OUTSOLERubberized Foam outsole has a high energy return, and provides additional cushioning and good traction.UPPERJacquard Mesh offers breathability and an improved midfoot lockdown.Anatomical Achilles reduces Achilles irritation.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5W9.html
39,HOKA Mach 5,Women's Shoes - Evening Primrose/Blue, $139.95 ," Technologies  MIDSOLEPROFLY+ gives a cushioned landing and an explosive toe-off.Exposed Rubberized Foam layer below the PROFLY+ layer, this foam adds a firmer slab of foam that is trustworthy and absorbs impact.Early-Stage Meta-Rocker Geometry is a rockered midsole design engineered to provide a smooth ride.OUTSOLERubberized Foam outsole has a high energy return, and provides additional cushioning and good traction.UPPERJacquard Mesh offers breathability and an improved midfoot lockdown.Anatomical Achilles reduces Achilles irritation.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5W6.html
40,HOKA Mach 5,Women's Shoes - White/Copper, $139.95 ," Technologies  MIDSOLEPROFLY+ gives a cushioned landing and an explosive toe-off.Exposed Rubberized Foam layer below the PROFLY+ layer, this foam adds a firmer slab of foam that is trustworthy and absorbs impact.Early-Stage Meta-Rocker Geometry is a rockered midsole design engineered to provide a smooth ride.OUTSOLERubberized Foam outsole has a high energy return, and provides additional cushioning and good traction.UPPERJacquard Mesh offers breathability and an improved midfoot lockdown.Anatomical Achilles reduces Achilles irritation.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5W5.html
41,HOKA Mach 5,Women's Shoes - Lavender/Summer, $139.95 ," Technologies  MIDSOLEPROFLY+ gives a cushioned landing and an explosive toe-off.Exposed Rubberized Foam layer below the PROFLY+ layer, this foam adds a firmer slab of foam that is trustworthy and absorbs impact.Early-Stage Meta-Rocker Geometry is a rockered midsole design engineered to provide a smooth ride.OUTSOLERubberized Foam outsole has a high energy return, and provides additional cushioning and good traction.UPPERJacquard Mesh offers breathability and an improved midfoot lockdown.Anatomical Achilles reduces Achilles irritation.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5W2.html
42,HOKA Mach 5,Women's Shoes - Camellia/Peach, $139.95 ," Technologies  MIDSOLEPROFLY+ gives a cushioned landing and an explosive toe-off.Exposed Rubberized Foam layer below the PROFLY+ layer, this foam adds a firmer slab of foam that is trustworthy and absorbs impact.Early-Stage Meta-Rocker Geometry is a rockered midsole design engineered to provide a smooth ride.OUTSOLERubberized Foam outsole has a high energy return, and provides additional cushioning and good traction.UPPERJacquard Mesh offers breathability and an improved midfoot lockdown.Anatomical Achilles reduces Achilles irritation.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5W1.html
43,HOKA Mach 5,Women's Shoes - Black/Castlerock, $139.95 ,,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5W3.html
44,HOKA Mach 5,Women's Shoes - Impala/Cyclamen, $139.95 ," Technologies  MIDSOLEPROFLY+ gives a cushioned landing and an explosive toe-off.Exposed Rubberized Foam layer below the PROFLY+ layer, this foam adds a firmer slab of foam that is trustworthy and absorbs impact.Early-Stage Meta-Rocker Geometry is a rockered midsole design engineered to provide a smooth ride.OUTSOLERubberized Foam outsole has a high energy return, and provides additional cushioning and good traction.UPPERJacquard Mesh offers breathability and an improved midfoot lockdown.Anatomical Achilles reduces Achilles irritation.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5W8.html
45,HOKA Speedgoat 5,Women's Shoes - Mercury/Trellis, $154.95 ," Technologies  MIDSOLECMEVA Midsole is a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometry is a rockered midsole design engineered to encourage efficient running mechanics.OUTSOLEVibram Megagrip Hi-Traction outsole features aggressive lugs for increased traction and stability.5mm Lugs provide exceptional grip on trails.Outsole Flex Grooves allow for freedom of movement and added stability on trails.UPPERDynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlays ensure a secure fit and are made from recycled materials. Extended heel pull is designed for easy entry.Reinforced Toe Cap protects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5WA.html
46,HOKA Speedgoat 5,Women's Shoes - Impala/Flame, $154.95 ," Technologies  MIDSOLECMEVA Midsole is a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometry is a rockered midsole design engineered to encourage efficient running mechanics.OUTSOLEVibram Megagrip Hi-Traction outsole features aggressive lugs for increased traction and stability.5mm Lugs provide exceptional grip on trails.Outsole Flex Grooves allow for freedom of movement and added stability on trails.UPPERDynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlays ensure a secure fit and are made from recycled materials. Extended heel pull is designed for easy entry.Reinforced Toe Cap protects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5W9.html
47,HOKA Speedgoat 5,Women's Shoes - Deep Lake/Ceramic, $154.95 ," Technologies  MIDSOLECMEVA Midsole is a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometry is a rockered midsole design engineered to encourage efficient running mechanics.OUTSOLEVibram Megagrip Hi-Traction outsole features aggressive lugs for increased traction and stability.5mm Lugs provide exceptional grip on trails.Outsole Flex Grooves allow for freedom of movement and added stability on trails.UPPERDynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlays ensure a secure fit and are made from recycled materials. Extended heel pull is designed for easy entry.Reinforced Toe Cap protects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5W8.html
