,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
76,New Balance Fresh Foam X 880 v12,Women's Shoes - White, $79.88 $134.99* ," Technologies  MIDSOLEFresh Foam X delivers plush cushioning for those who want a soft underfoot feel, updated for additional compliance and cushioning.OUTSOLERubber Outsole provides a durable grip and superior rebound.UPPEREngineered Mesh upper is engineered for support and stretch in specified areas for a secure and comfortable fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_880_v12/descpage-NB812W8.html
77,New Balance Fresh Foam X 880 v12,Women's Shoes - Eclipse, $79.88 $134.99* ," Technologies  MIDSOLEFresh Foam X delivers plush cushioning for those who want a soft underfoot feel, updated for additional compliance and cushioning.OUTSOLERubber Outsole provides a durable grip and superior rebound.UPPEREngineered Mesh upper is engineered for support and stretch in specified areas for a secure and comfortable fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_880_v12/descpage-NB812W6.html
78,New Balance Fresh Foam X 880 v12,Women's Shoes - Black, $79.88 $134.99* ," Technologies  MIDSOLEFresh Foam X delivers plush cushioning for those who want a soft underfoot feel, updated for additional compliance and cushioning.OUTSOLERubber Outsole provides a durable grip and superior rebound.UPPEREngineered Mesh upper is engineered for support and stretch in specified areas for a secure and comfortable fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_880_v12/descpage-NB812W1.html
79,New Balance Fresh Foam X Hierro v7 GTX,Women's Shoes - Ec, $159.95 ," Technologies  MIDSOLEFresh Foam X delivers plush cushioning for those who want a soft underfoot feel, updated for additional compliance and cushioning.OUTSOLEVibram MegaGrip Outsole is made from a tough, durable compound that gives exceptional grip on the trails.UPPERGORE-TEX Lining protects against the elements in wet and windy weather.   ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_Hierro_v7_GTX/descpage-NBH7XW1.html
80,New Balance Fresh Foam X Hierro Mid,Women's Shoes - Black, $159.95 ," Technologies  MIDSOLEFresh Foam X delivers plush cushioning for those who want a soft underfoot feel, updated for additional compliance and cushioning.OUTSOLEVibram MegaGrip Outsole is made from a tough, durable compound that gives exceptional grip on the road.Aggressive Lugs are multidirectional and deeper for improved traction in a variety of terrains.UPPERTPU-Coated Textile Upper helps to maintain high breathability while keeping debris out. Toe Protect is a thin layer of rubber printed to the upper that provides additional protection and durability for toesBootie Construction delivers a soft, irritant-free wrap.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_Hierro_Mid/descpage-NBHMW1.html
81,New Balance Fresh Foam X Hierro v7,Women's Shoes - Mystic, $59.88 $139.99* ," Technologies  MIDSOLEFresh Foam X delivers plush cushioning for those who want a soft underfoot feel, updated for additional compliance and cushioning.OUTSOLEVibram MegaGrip Outsole is made from a tough, durable compound that gives exceptional grip on the road.Aggressive Lugs are multidirectional and deeper for improved traction in a variety of terrains.UPPERTPU-Coated Textile Upper helps to maintain high breathability while keeping debris out. Toe Protect is a thin layer of rubber printed to the upper that provides additional protection and durability for toesBootie Construction delivers a soft, irritant-free wrap.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_Hierro_v7/descpage-NBHWV71.html
82,New Balance Fresh Foam X Hierro v7,Women's Shoes - Night, $139.95 ," Technologies  MIDSOLEFresh Foam X delivers plush cushioning for those who want a soft underfoot feel, updated for additional compliance and cushioning.OUTSOLEVibram MegaGrip Outsole is made from a tough, durable compound that gives exceptional grip on the road.Aggressive Lugs are multidirectional and deeper for improved traction in a variety of terrains.UPPERTPU-Coated Textile Upper helps to maintain high breathability while keeping debris out. Toe Protect is a thin layer of rubber printed to the upper that provides additional protection and durability for toesBootie Construction delivers a soft, irritant-free wrap.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_Hierro_v7/descpage-NBHWV72.html
83,New Balance Fresh Foam X Hierro v7 GTX,Women's Shoes - Gn, $59.88 $159.99* ," Technologies  MIDSOLEFresh Foam X delivers plush cushioning for those who want a soft underfoot feel, updated for additional compliance and cushioning.OUTSOLEVibram MegaGrip Outsole is made from a tough, durable compound that gives exceptional grip on the trails.UPPERGORE-TEX Lining protects against the elements in wet and windy weather.   ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_Hierro_v7_GTX/descpage-NBH7XW2.html
84,New Balance Fresh Foam X Hierro v7,Women's Shoes - Castle, $139.95 ," Technologies  MIDSOLEFresh Foam X delivers plush cushioning for those who want a soft underfoot feel, updated for additional compliance and cushioning.OUTSOLEVibram MegaGrip Outsole is made from a tough, durable compound that gives exceptional grip on the road.Aggressive Lugs are multidirectional and deeper for improved traction in a variety of terrains.UPPERTPU-Coated Textile Upper helps to maintain high breathability while keeping debris out. Toe Protect is a thin layer of rubber printed to the upper that provides additional protection and durability for toesBootie Construction delivers a soft, irritant-free wrap.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_Hierro_v7/descpage-NBHWV74.html
85,New Balance Fresh Foam X More Trail v3,Women's Shoes - Yl, $159.95 , Technologies  MIDSOLEFresh Foam X delivers a soft and bouncy ride and offers excellent impact-absorption.OUTSOLEVibram Eco Step Evo Rubber complete with micro-traction on the lugs for aggressive grip.UPPEREngineered Mesh Upper that features overlays for added protection in high wear areas while remaining breathable.   ,"[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_More_Trail_v3/descpage-NBMT3W2.html
86,New Balance Fresh Foam X More Trail v3,Women's Shoes - Tl, $159.95 , Technologies  MIDSOLEFresh Foam X delivers a soft and bouncy ride and offers excellent impact-absorption.OUTSOLEVibram Eco Step Evo Rubber complete with micro-traction on the lugs for aggressive grip.UPPEREngineered Mesh Upper that features overlays for added protection in high wear areas while remaining breathable.   ,"[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_More_Trail_v3/descpage-NBMT3W1.html
87,New Balance Fresh Foam X Vongo v5,Women's Shoes - White, $149.95 , Technologies  MIDSOLEFresh Foam X midsole delivers a more energetic rebound than its predecessor.Gradient Stability utilizes pellets in the foam to gradually get denser near the medial midfoot for smooth support.OUTSOLEBlown Rubber in the forefoot increases cushioning and responsiveness.Flex Grooves allow for more flexibility in the forefoot.UPPERMesh Upper for comfortable breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_Vongo_v5/descpage-NVNG413.html
88,New Balance Fresh Foam X Vongo v5,Women's Shoes - Pink/Gr, $149.95 , Technologies  MIDSOLEFresh Foam X midsole delivers a more energetic rebound than its predecessor.Gradient Stability utilizes pellets in the foam to gradually get denser near the medial midfoot for smooth support.OUTSOLEBlown Rubber in the forefoot increases cushioning and responsiveness.Flex Grooves allow for more flexibility in the forefoot.UPPERMesh Upper for comfortable breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_Vongo_v5/descpage-NVNG412.html
89,New Balance Fresh Foam X Vongo v5,Women's Shoes - Black/S, $149.95 , Technologies  MIDSOLEFresh Foam X midsole delivers a more energetic rebound than its predecessor.Gradient Stability utilizes pellets in the foam to gradually get denser near the medial midfoot for smooth support.OUTSOLEBlown Rubber in the forefoot increases cushioning and responsiveness.Flex Grooves allow for more flexibility in the forefoot.UPPERMesh Upper for comfortable breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_Vongo_v5/descpage-NVNG411.html
90,New Balance Fresh Foam X 840 v1,Women's Shoes - Black/Blk, $139.95 ," Technologies  MIDSOLEFresh Foam X delivers plush cushioning for those who want a soft underfoot feel, updated for additional compliance and cushioning.OUTSOLERubber Outsole provides a durable grip and superior rebound.UPPERSynthetic Mesh upper is engineered for support and stretch for a secure and comfortable fit.No Sew Overlays help to secure the foot while eliminating hot spots and discomfort.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_Fresh_Foam_X_840_v1/descpage-NB4V1W1.html
91,New Balance FuelCell LD-X Spikes,Unisex - Dragonfly, $99.95 $159.99* , Technologies  MIDSOLEFuelCell foam technology delivers amazing efficiency in a lightweight package for long-distance racing.Full-Length Carbon Plate under the midsole for added rigidity and efficiency.OUTSOLECemented Titanium Spikes that save weight and add durable traction.Enhanced Traction Plate has added ridges for better grip.UPPERKnit Upper creates a lightweight and seamless foot wrap.Bootie Construction ensures an elite and custom fit.    ,[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCD310"">3k-10k</i><span>3k-10k</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSTEEPLE"">Steeplechase</i><span>Steeplechase</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_FuelCell_LD-X_Spikes/descpage-NBLXSP1.html
92,New Balance FuelCell MD-X Spikes,Unisex - Vibrant, $99.95 $159.99* , Technologies  MIDSOLEFuelCell foam technology delivers amazing efficiency in a lightweight package for long-distance racing.Full-Length Carbon Plate under the midsole for added rigidity and efficiency.OUTSOLECemented Titanium Spikes that save weight and add durable traction.Enhanced Traction Plate has added ridges for better grip.UPPERKnit upper creates a lightweight and seamless foot wrap.Bootie Construction ensures an elite and custom fit.  ,[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCMD80015"">800-1500m</i><span>800-1500m</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_FuelCell_MD-X_Spikes/descpage-NBSCMD.html
93,New Balance FuelCell PWR-X Spikes,Unisex - Dragonfly, $99.95 $159.99* , Technologies  MIDSOLEFuelCell foam technology delivers amazing efficiency in a lightweight package for long-distance racing.Full-Length Carbon Plate under the midsole for added rigidity and efficiency.OUTSOLECemented Titanium Spikes that save weight and add durable traction.Enhanced Traction Plate has added ridges for better grip.UPPERKnit upper creates a lightweight and seamless foot wrap.Bootie Construction ensures an elite and custom fit.  ,[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCS100400"">100-400m</i><span>100-400m</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_FuelCell_PWR-X_Spikes/descpage-NBPXSP1.html
94,New Balance LD5K v6 Spikes,Women's - Voltage Violet/Bla, $24.88 $119.95* ," Technologies  MIDSOLERevLite RC is a high-density foam compound that provides lightweight, responsive cushioning.OUTSOLEDynaride is a lightweight outsole designed for high-performance traction over a variety of surfaces.Pebax Plate uses a full-length lightweight polymer plate with redesigned geometry and a textured heel for improved lightweight traction.4 spike configurationUPPERFantomFit uses No-Sew overlays to create an ultralight fit with optimal support.Engineered Mesh throughout the upper provides a lightweight, adaptable, and breathable wrap.  ",[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WCD310"">Distance (3k-10k)</i><span>Distance (3k-10k)</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRUBBER"">Women's Rubber Appropriate</i><span>Women's Rubber Appropriate</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_LD5K_v6_Spikes/descpage-NL5K6W1.html
95,New Balance MD500 v8 Spikes,Women's - Violet/Black, $49.88 $74.99* ," Technologies  MIDSOLEEVA Heel Wedge is a thin foam piece in the heel for lightweight, resilient cushioning.OUTSOLEPebax Plate at the forefoot is a stiff polymer plate for increased propulsion.Six-spike configuration is versatile and provides optimal grip and traction.UPPEROpen mesh comprises the upper for lightweight breathability.Synthetic Overlays are strategically placed for increased flexibility and a secure fit.  ",[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHS"">Short Hurdle</i><span>Short Hurdle</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WCS100400"">Sprint (100-400m)</i><span>Sprint (100-400m)</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WLHS"">Long Hurdle</i><span>Long Hurdle</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WCMD80015"">Mid-Distance (800-1500m)</i><span>Mid-Distance (800-1500m)</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRUBBER"">Women's Rubber Appropriate</i><span>Women's Rubber Appropriate</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_MD500_v8_Spikes/descpage-N5008W1.html
96,New Balance XC 5K v6,Unisex Spikes - Cyber Jade/Pixle Grn, $49.88 $109.99* ," Technologies  MIDSOLERevLite RCis a high-density foam compound that provides lightweight, responsive cushioning.OUTSOLEHydrohesion rubber provides sticky traction that holds up well over wet surfaces.Blown rubberin the forefoot and heel increases cushioning and responsiveness, while exposed EVA down the center of the shoe save weight where the rubber isn't necessary.5 spike configurationUPPERWoven Mesh upper provides breathable and durable coverage.No-Sewupper materials are soft, supple and hold the foot securely on the platform.3D Resin Screen Print overlays offer lightweight support and durability.LASTRL-1is a racing-specific last with a standard heel and forefoot width and a standard toe-box height.  ",[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCD310"">3k-10k</i><span>3k-10k</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MDIRT"">Dirt</i><span>Dirt</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MGRASS"">Grass</i><span>Grass</span></div> </div>]",https://www.runningwarehouse.com/New_Balance_XC_5K_v6/descpage-NB5K6U1.html
