,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
75,Brooks Catamount,Men's Shoes - White/Aqua/Blue, $93.88 $160.00* ," Technologies  MIDSOLEDNA FLASH midsole compound is nitrogen-infused to offer lightweight cushion and adaptive energy return.Ballistic Rock Shield is a thermoplastic EVA sheath layered between the outsole and midsole for protection against stone-bruising.OUTSOLETrailTak rubber outsole provides confidence-inspiring, sticky traction in dry and wet conditions.UPPEROpen Mesh upper is lightweight, breathable, and secure.TPU Mud Guard provides protection from trail debris. Drainage slits release water so feet can dry more quickly.Suede internal reinforcements keep your foot lockdown while keeping debris out.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Catamount/descpage-BCAMS.html
76,Brooks Revel 6,Men's Shoes - Blackened Pearl/Blue, $99.95 ," Technologies  MIDSOLEDNA Foam provides a responsive midsole that cushions each step and adapts to a runner’s unique stride, weight and speed.OUTSOLEGreen Rubber compound is thinner than traditional outsoles while still delivering traction and durability. Green rubber is also made primarily out of silica instead of petroleum, making it a more sustainable choice.Arrow-point on the outsole lets your foot move from heel to toe quickly enhancing the shoes springy nature.UPPERFit knit Upper designed to move and expand seamlessly with your foot for a sock-like fit and optimal performance.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Revel_6/descpage-BRRE6M1.html
77,Brooks Levitate 6,Men's Shoes - Run Merry, $119.95 $150.00* , Technologies  MIDSOLEDNA AMP v2 10% lighter  responsive foam that offers best-in-class energy return. encasing polyurethane-based foam inside thermoplastic polyurethane (TPU) skin offers a comfortable and springy underfoot experience.OUTSOLEArrow-Point Pattern on the outsole lets your foot move from heel to toe quickly enhancing the shoes springy nature.UPPEREngineered Circular Knit Mesh designed to be comfortable and breathable.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Levitate_6/descpage-BLV6M1.html
78,Brooks Levitate 6 StealthFit,Men's Shoes - Black Pearl/Gn, $149.95 ," Technologies  MIDSOLEDNA AMP v2 10% lighter  responsive foam that offers best-in-class energy return. encasing polyurethane-based foam inside thermoplastic polyurethane (TPU) skin offers a comfortable and springy underfoot experience.OUTSOLEArrow-Point Pattern on the outsole lets your foot move from heel to toe quickly enhancing the shoes springy nature.UPPERStealthFit Knit Upper provides stretch and support for an adaptable, sock-like fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Levitate_6_StealthFit/descpage-BLVS6M1.html
79,Brooks Beast 20,Men's Shoes - Black/Ebony/Grey, $159.95 ," Technologies  MIDSOLEBioMoGo DNA is a material that offers more cushioning than any other Brooks midsole material. It molds to the foot while adapting to changes in pace and environment.Guide Rails Holistic Support System helps to protect your knees by keeping excess movement in check.Segmented Crash Pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered Mesh in the forefoot for added breathability and a more adaptable fit. Embroidered Saddle located in the midfoot provides a more secure fit.Ultimate Sockliner is a well-cushioned, moisture-wicking insole.  ","[<div class=""col is-active"">Medium</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Beast_20/descpage-BBS20M1.html
80,Brooks Caldera 6,Men's Shoes - Peacoat/Atomic Blue/Rooibo, $149.95 ," Technologies  MIDSOLEDNA LOFT V3 midsole compound is nitrogen-infused to offer a softer, lighter, and more responsive underfoot experience.Raised Lateral and Medial Foam Wall allows runners to sit in the footbed rather than on top of the foam creating a more inherently stable ride.OUTSOLETrailTrack Outsole provides trustworthy traction on different terrain. UPPERQuick Air Dry mesh upper offers a secure lightweight fit that drains well.TPU Toe Guard protects runners against debris.Lace Keeper stows laces out of the way.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Caldera_6/descpage-BCD6M03.html
81,Brooks Caldera 6,Men's Shoes - Rooibos/Biscuit/Peacoat, $149.95 ," Technologies  MIDSOLEDNA LOFT V3 midsole compound is nitrogen-infused to offer a softer, lighter, and more responsive underfoot experience.Raised Lateral and Medial Foam Wall allows runners to sit in the footbed rather than on top of the foam creating a more inherently stable ride.OUTSOLETrailTrack Outsole provides trustworthy traction on different terrain. UPPERQuick Air Dry mesh upper offers a secure lightweight fit that drains well.TPU Toe Guard protects runners against debris.Lace Keeper stows laces out of the way.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Caldera_6/descpage-BCD6M04.html
82,Brooks Caldera 6,Men's Shoes - Oyster/Blue Depths/Pearl, $149.95 ," Technologies  MIDSOLEDNA LOFT V3 midsole compound is nitrogen-infused to offer a softer, lighter, and more responsive underfoot experience.Raised Lateral and Medial Foam Wall allows runners to sit in the footbed rather than on top of the foam creating a more inherently stable ride.OUTSOLETrailTrack Outsole provides trustworthy traction on different terrain. UPPERQuick Air Dry mesh upper offers a secure lightweight fit that drains well.TPU Toe Guard protects runners against debris.Lace Keeper stows laces out of the way.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Caldera_6/descpage-BCD6M01.html
83,Brooks Caldera 6,Men's Shoes - Nightlife/Titan/Oyster, $149.95 ," Technologies  MIDSOLEDNA LOFT V3 midsole compound is nitrogen-infused to offer a softer, lighter, and more responsive underfoot experience.Raised Lateral and Medial Foam Wall allows runners to sit in the footbed rather than on top of the foam creating a more inherently stable ride.OUTSOLETrailTrack Outsole provides trustworthy traction on different terrain. UPPERQuick Air Dry mesh upper offers a secure lightweight fit that drains well.TPU Toe Guard protects runners against debris.Lace Keeper stows laces out of the way.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Caldera_6/descpage-BCD6M02.html
84,Brooks Dyad 11,Men's Shoes - Black/Ebony/Blue, $129.95 ," Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.Heel Segmented Crash Pad is a crash pad that flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.S-257 Cushsole is a midsole compound used as an insole to deliver even more cushioning and flexibility.Omega Flex Grooves enhance midsole flexibility without compromising cushioning.OUTSOLEHPR Plus is a form of high abrasion-resistant rubber and is located in the heel.Omni Grooves works with Omega Flex Grooves to enhance midsole flexibility without compromising cushioning.Blown Rubber is located in the forefoot to provide responsiveness and flexibility.Dual Stability Arch Pod is positioned at the bottom of the midfoot and offers additional stability at the arch.UPPEREngineered Mesh in the forefoot for added breathability and a more adaptable fit.Internal Support Saddle is located in the midfoot with the purpose of providing a more secure midfoot fit.Ultimate Sockliner is a well-cushioned, moisture-wicking insole.Cushole S-257 Last utilizes a full-length layer of advanced foam to provide cushioning and flexibility.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Dyad_11/descpage-BDY11M1.html
85,Brooks Addiction GTS 15,Men's Shoes - Ink/Black/Blue, $139.95 ," Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPERAir Mesh is soft and comfortable with ample breathability. Ultimate Sockliner is a contoured insole that provides additional plush comfort underfoot.  ","[<div class=""col is-active"">Medium</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Addiction_GTS_15/descpage-BAG15M1.html
86,Brooks Draft XC Spikes,Unisex - Pink Glo/Green/Black, $69.95 ," Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLE6-Pin cross-country-specific spikes.UPPERCustomizable Upper allows athletes to draw, write, and design anything they want for race day.  ",[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCCSH"">Cross Country</i><span>Cross Country</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCD310"">3k-10k</i><span>3k-10k</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MDIRT"">Dirt</i><span>Dirt</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MGRASS"">Grass</i><span>Grass</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Draft_XC_Spikes/descpage-BDXCSU2.html
87,Brooks Draft XC Spikes,Unisex - Green Gecko/Orange/White, $69.95 ," Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLE6-Pin cross-country-specific spikes.UPPERCustomizable Upper allows athletes to draw, write, and design anything they want for race day.  ",[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCCSH"">Cross Country</i><span>Cross Country</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCD310"">3k-10k</i><span>3k-10k</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MDIRT"">Dirt</i><span>Dirt</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MGRASS"">Grass</i><span>Grass</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Draft_XC_Spikes/descpage-BDXCSU1.html
88,Brooks Draft XC Spikeless,Unisex - Pink Glo/Green/Black, $64.95 ," Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLERubber Outsole for a durable ride with solid traction on different surfaces.UPPERCustomizable Upper allows athletes to draw, write, and design anything they want for race day.  ",[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCD310"">3k-10k</i><span>3k-10k</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MDIRT"">Dirt</i><span>Dirt</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MGRASS"">Grass</i><span>Grass</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Draft_XC_Spikeless/descpage-BDXCNU1.html
89,Brooks Draft XC Spikeless,Unisex - Green/Orange/White, $64.95 ," Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLERubber Outsole for a durable ride with solid traction on different surfaces.UPPERCustomizable Upper allows athletes to draw, write, and design anything they want for race day.  ",[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCD310"">3k-10k</i><span>3k-10k</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MDIRT"">Dirt</i><span>Dirt</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MGRASS"">Grass</i><span>Grass</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Draft_XC_Spikeless/descpage-BDXCNU2.html
90,Brooks ELMN8 v7 Spikes,Unisex - Blue Glow/Nightlife/Red, $114.95 $180.00* ," Technologies  MIDSOLENitrogen Infused Super Critical midsole midsole compound is nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLECarbon Fiber Plate offers a stiff and responsive ride designed for maximum energy return.Full-Length Mid Distance Spike Plate is an aggressive design built for high performance.Contains 6 permanent spike pins per shoe.UPPERWoven Air upper offers a featherlight, breathable wrap and a snug fit.Minimal Tongue Construction used to reduce weight and create a custom fit.  ",[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCMD80015"">800-1500m</i><span>800-1500m</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCD310"">3k-10k</i><span>3k-10k</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSTEEPLE"">Steeplechase</i><span>Steeplechase</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>]",https://www.runningwarehouse.com/Brooks_ELMN8_v7_Spikes/descpage-BEL87.html
91,Brooks Wire v8 Spikes,Unisex - Blue Glow/Nightlife/Red, $94.95 $150.00* ," Technologies  MIDSOLENitrogen Infused Super Critical midsole compound is nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLEXelight Spike Plate is a polymer-based plate engineered for flexibility and power transfer to promote efficiency in distance races.Contains 5 permanent spike pins per shoe.UPPEREngineered Woven upper offers a featherlight, breathable wrap and a snug fit.  ",[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCMD80015"">800-1500m</i><span>800-1500m</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCD310"">3k-10k</i><span>3k-10k</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSTEEPLE"">Steeplechase</i><span>Steeplechase</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MDIRT"">Dirt</i><span>Dirt</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MGRASS"">Grass</i><span>Grass</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Wire_v8_Spikes/descpage-BWIRE8.html
