,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
0,HOKA Bondi 8,Men's Shoes - Outer Space/All Aboard, $164.95 ," Technologies  MIDSOLESoft EVA Midsole running the full length of the shoe is 30% softer than traditional EVA foam, offering enhanced cushioning and support.Extended Heel Geometry is a rockered midsole design engineered to deliver a smooth ride and increased propulsion.OUTSOLEFull Ground Contact provides increased traction and a smooth heel-to-toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for increased traction and durability.Crash Pad works to increase ground contact and durability while creating a smoother transition to the forefoot.UPPEREngineered mesh comprises the upper, providing lightweight breathability.Lycra comfort frame in the heel offers comfortable support.Internal heel counter locks the heel into place and provides additional support.Pillowed Tongue provides pressure relief under the laces.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Bondi_8/descpage-HOB8M10.html
1,HOKA Clifton 9,Men's Shoes - Passion Fruit/Maize, $144.95 , Technologies  MIDSOLECMEVA FOAM provides HOKA's signature cushioning and comfort.Early Stage Meta-Rocker Geometry engineered to promote and encourage an efficient gait.Flat Waisted Geometry provides inherent stability. OUTSOLEDurabrasion Rubber providing traction and durability.Full Ground Contact provides increased traction and a smooth heel to toe transition.UPPERBreathable Engineered Knit Upper promotes additional airflow as well as support in key areasGusseted Tongue for additional protection from rogue sticks and stonesReinforced Eyestays provide increased durability.    ,"[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_9/descpage-HCL9M05.html
2,HOKA Mach 5,Men's Shoes - Ceramic/Evening Primrose, $139.95 ," Technologies  MIDSOLEPROFLY+ gives a cushioned landing and an explosive toe-off.Exposed Rubberized Foam layer below the PROFLY+ layer, this foam adds a firmer slab of foam that is trustworthy and absorbs impact.Early-Stage Meta-Rocker Geometry is a rockered midsole design engineered to provide a smooth ride.OUTSOLERubberized Foam outsole has a high energy return, and provides additional cushioning and good traction.UPPERJacquard Mesh offers breathability and an improved midfoot lockdown.Anatomical Achilles reduces Achilles irritation.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Mach_5/descpage-HOM5M7.html
3,HOKA Challenger 7,Men's Shoes - Flame/Cherries Jubile, $144.95 , Technologies  MIDSOLECMEVA (Compression-Molded EVA) foam midsole provides optimal lightweight cushioning.OUTSOLEDurabrasion Rubber for increased durability and dependability.  4mm Lugs provide reliable traction on.UPPEREngineered Mesh allows for ample air-flow.Extended Heel Pull relieves pressure on the achilles while offering easy entry.   ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Challenger_7/descpage-HCH7M04.html
4,HOKA Speedgoat 5,Men's Shoes - Deep Lake/Ceramic, $154.95 ," Technologies  MIDSOLECMEVA Midsole is a durable compound that runs the full length of the shoe, offering soft, enhanced cushioning and support.Balanced Stage Meta-Rocker Geometry is a rockered midsole design engineered to encourage efficient running mechanics.OUTSOLEVibram Megagrip Hi-Traction outsole features aggressive lugs for increased traction and stability.5mm Lugs provide exceptional grip on trails.Outsole Flex Grooves allow for freedom of movement and added stability on trails.UPPERDynamic Sandwich mesh upper is made of recycled materials and is designed to be breathable and flexible while providing structure for security on uneven terrain.Reinforced TPU Midfoot Overlays ensure a secure fit and are made from recycled materials. Extended heel pull is designed for easy entry.Reinforced Toe Cap protects toes from debris and adds aberration resistance.Gusseted Tongue for a consistent lockdown.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Speedgoat_5/descpage-HOSP5M8.html
5,HOKA Arahi 6,Men's Shoes - Black/Flame, $139.95 , Technologies  MIDSOLECMEVA Foam is durable and provides a soft landing without feeling overly plush.EVA J-Frame provides lightweight dynamic stability by placing firmer EVA foam along the medial side of the shoe and around the heel to guide the foot naturally without using a standard medial post.Early Stage Meta-Rocker Geometry is a rockered midsole design engineered to deliver a smooth ride and increased propulsion.OUTSOLEHi-Abrasion Lightweight Rubber is strategically placed for increased traction and durability.UPPEREngineered mesh on the upper is lightweight and allows for excellent airflow and breathability.Padded Tongue enhances the step-in feel to create a plush fit.Molded Ortholite Sockliner helps with odor management while providing additional underfoot cushioning.   ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Mod</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Arahi_6/descpage-HOAR6M9.html
6,HOKA Clifton 9,Men's Shoes - Vibrant Orange/Impala, $144.95 , Technologies  MIDSOLECMEVA FOAM provides HOKA's signature cushioning and comfort.Early Stage Meta-Rocker Geometry engineered to promote and encourage an efficient gait.Flat Waisted Geometry provides inherent stability. OUTSOLEDurabrasion Rubber providing traction and durability.Full Ground Contact provides increased traction and a smooth heel to toe transition.UPPERBreathable Engineered Knit Upper promotes additional airflow as well as support in key areasGusseted Tongue for additional protection from rogue sticks and stonesReinforced Eyestays provide increased durability.    ,"[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_9/descpage-HCL9M06.html
7,HOKA Clifton 9,Men's Shoes - Bellwether Blue/Dazzling Blu, $144.95 , Technologies  MIDSOLECMEVA FOAM provides HOKA's signature cushioning and comfort.Early Stage Meta-Rocker Geometry engineered to promote and encourage an efficient gait.Flat Waisted Geometry provides inherent stability. OUTSOLEDurabrasion Rubber providing traction and durability.Full Ground Contact provides increased traction and a smooth heel to toe transition.UPPERBreathable Engineered Knit Upper promotes additional airflow as well as support in key areasGusseted Tongue for additional protection from rogue sticks and stonesReinforced Eyestays provide increased durability.    ,"[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_9/descpage-HCL9M01.html
8,HOKA Clifton 9,Men's Shoes - Black/Black, $144.95 , Technologies  MIDSOLECMEVA FOAM provides HOKA's signature cushioning and comfort.Early Stage Meta-Rocker Geometry engineered to promote and encourage an efficient gait.Flat Waisted Geometry provides inherent stability. OUTSOLEDurabrasion Rubber providing traction and durability.Full Ground Contact provides increased traction and a smooth heel to toe transition.UPPERBreathable Engineered Knit Upper promotes additional airflow as well as support in key areasGusseted Tongue for additional protection from rogue sticks and stonesReinforced Eyestays provide increased durability.    ,"[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_9/descpage-HCL9M07.html
9,HOKA Clifton 9,Men's Shoes - Black/White, $144.95 , Technologies  MIDSOLECMEVA FOAM provides HOKA's signature cushioning and comfort.Early Stage Meta-Rocker Geometry engineered to promote and encourage an efficient gait.Flat Waisted Geometry provides inherent stability. OUTSOLEDurabrasion Rubber providing traction and durability.Full Ground Contact provides increased traction and a smooth heel to toe transition.UPPERBreathable Engineered Knit Upper promotes additional airflow as well as support in key areasGusseted Tongue for additional protection from rogue sticks and stonesReinforced Eyestays provide increased durability.    ,"[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_9/descpage-HCL9M08.html
10,HOKA Clifton 9,Men's Shoes - Harbor Mist/Black, $144.95 , Technologies  MIDSOLECMEVA FOAM provides HOKA's signature cushioning and comfort.Early Stage Meta-Rocker Geometry engineered to promote and encourage an efficient gait.Flat Waisted Geometry provides inherent stability. OUTSOLEDurabrasion Rubber providing traction and durability.Full Ground Contact provides increased traction and a smooth heel to toe transition.UPPERBreathable Engineered Knit Upper promotes additional airflow as well as support in key areasGusseted Tongue for additional protection from rogue sticks and stonesReinforced Eyestays provide increased durability.    ,"[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_9/descpage-HCL9M04.html
11,HOKA Clifton 9,Men's Shoes - Coastal Sky/All Aboard, $144.95 , Technologies  MIDSOLECMEVA FOAM provides HOKA's signature cushioning and comfort.Early Stage Meta-Rocker Geometry engineered to promote and encourage an efficient gait.Flat Waisted Geometry provides inherent stability. OUTSOLEDurabrasion Rubber providing traction and durability.Full Ground Contact provides increased traction and a smooth heel to toe transition.UPPERBreathable Engineered Knit Upper promotes additional airflow as well as support in key areasGusseted Tongue for additional protection from rogue sticks and stonesReinforced Eyestays provide increased durability.    ,"[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_9/descpage-HCL9M03.html
12,HOKA Clifton 9,Men's Shoes - Ceramic/Evening Primrose, $144.95 , Technologies  MIDSOLECMEVA FOAM provides HOKA's signature cushioning and comfort.Early Stage Meta-Rocker Geometry engineered to promote and encourage an efficient gait.Flat Waisted Geometry provides inherent stability. OUTSOLEDurabrasion Rubber providing traction and durability.Full Ground Contact provides increased traction and a smooth heel to toe transition.UPPERBreathable Engineered Knit Upper promotes additional airflow as well as support in key areasGusseted Tongue for additional protection from rogue sticks and stonesReinforced Eyestays provide increased durability.    ,"[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_9/descpage-HCL9M02.html
13,HOKA Clifton 9,Men's Shoes - Passion Fruit/Maize, $144.95 , Technologies  MIDSOLECMEVA FOAM provides HOKA's signature cushioning and comfort.Early Stage Meta-Rocker Geometry engineered to promote and encourage an efficient gait.Flat Waisted Geometry provides inherent stability. OUTSOLEDurabrasion Rubber providing traction and durability.Full Ground Contact provides increased traction and a smooth heel to toe transition.UPPERBreathable Engineered Knit Upper promotes additional airflow as well as support in key areasGusseted Tongue for additional protection from rogue sticks and stonesReinforced Eyestays provide increased durability.    ,"[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_9/descpage-HCL9M05.html
14,HOKA Clifton 8,Men's Shoes - Anthracite/Castlerck, $111.95 $140.00* ," Technologies  MIDSOLEFull Compression EVA provides that signature HOKA ONE ONE Cushioning.Early Stage Meta-Rocker Geometry is a rockered midsole design engineered to encourage efficient running mechanics.Moderate Heel Bevel gives a smooth transition. Flat Waisted Geometry provides inherent stability. OUTSOLEFull Ground Contact provides increased traction and a smooth heel to toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for traction and durability, with an updated design to optimize grip and energy return.UPPEREngineered Mesh on the upper uses an open design to allow for airflow while providing support in key areas.Embroidery Reinforcement reduces layers and offers support and midfoot lockdown. Reinforced Eyestays provide increased durability.   ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_8/descpage-HOC8M18.html
15,HOKA Clifton 8,Men's Shoes - Black/White, $111.95 $140.00* ," Technologies  MIDSOLEFull Compression EVA provides that signature HOKA ONE ONE Cushioning.Early Stage Meta-Rocker Geometry is a rockered midsole design engineered to encourage efficient running mechanics.Moderate Heel Bevel gives a smooth transition. Flat Waisted Geometry provides inherent stability. OUTSOLEFull Ground Contact provides increased traction and a smooth heel to toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for traction and durability, with an updated design to optimize grip and energy return.UPPEREngineered Mesh on the upper uses an open design to allow for airflow while providing support in key areas.Embroidery Reinforcement reduces layers and offers support and midfoot lockdown. Reinforced Eyestays provide increased durability.   ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_8/descpage-HOCL8M6.html
16,HOKA Clifton 8,Men's Shoes - Blanc de Blanc, $111.95 $140.00* ," Technologies  MIDSOLEFull Compression EVA provides that signature HOKA ONE ONE Cushioning.Early Stage Meta-Rocker Geometry is a rockered midsole design engineered to encourage efficient running mechanics.Moderate Heel Bevel gives a smooth transition. Flat Waisted Geometry provides inherent stability. OUTSOLEFull Ground Contact provides increased traction and a smooth heel to toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for traction and durability, with an updated design to optimize grip and energy return.UPPEREngineered Mesh on the upper uses an open design to allow for airflow while providing support in key areas.Embroidery Reinforcement reduces layers and offers support and midfoot lockdown. Reinforced Eyestays provide increased durability.   ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_8/descpage-HOC8M10.html
17,HOKA Clifton 8,Men's Shoes - Blue Coral/Butterfly, $111.95 $140.00* ," Technologies  MIDSOLEFull Compression EVA provides that signature HOKA ONE ONE Cushioning.Early Stage Meta-Rocker Geometry is a rockered midsole design engineered to encourage efficient running mechanics.Moderate Heel Bevel gives a smooth transition. Flat Waisted Geometry provides inherent stability. OUTSOLEFull Ground Contact provides increased traction and a smooth heel to toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for traction and durability, with an updated design to optimize grip and energy return.UPPEREngineered Mesh on the upper uses an open design to allow for airflow while providing support in key areas.Embroidery Reinforcement reduces layers and offers support and midfoot lockdown. Reinforced Eyestays provide increased durability.   ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_8/descpage-HOCL8M9.html
18,HOKA Clifton 8,Men's Shoes - Butterfly/Summer Sng, $111.95 $140.00* ," Technologies  MIDSOLEFull Compression EVA provides that signature HOKA ONE ONE Cushioning.Early Stage Meta-Rocker Geometry is a rockered midsole design engineered to encourage efficient running mechanics.Moderate Heel Bevel gives a smooth transition. Flat Waisted Geometry provides inherent stability. OUTSOLEFull Ground Contact provides increased traction and a smooth heel to toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for traction and durability, with an updated design to optimize grip and energy return.UPPEREngineered Mesh on the upper uses an open design to allow for airflow while providing support in key areas.Embroidery Reinforcement reduces layers and offers support and midfoot lockdown. Reinforced Eyestays provide increased durability.   ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_8/descpage-HOC8M20.html
19,HOKA Clifton 8,Men's Shoes - Evening Primrose, $111.95 $140.00* ," Technologies  MIDSOLEFull Compression EVA provides that signature HOKA ONE ONE Cushioning.Early Stage Meta-Rocker Geometry is a rockered midsole design engineered to encourage efficient running mechanics.Moderate Heel Bevel gives a smooth transition. Flat Waisted Geometry provides inherent stability. OUTSOLEFull Ground Contact provides increased traction and a smooth heel to toe transition.Hi-Abrasion Lightweight Rubber is strategically placed for traction and durability, with an updated design to optimize grip and energy return.UPPEREngineered Mesh on the upper uses an open design to allow for airflow while providing support in key areas.Embroidery Reinforcement reduces layers and offers support and midfoot lockdown. Reinforced Eyestays provide increased durability.   ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/HOKA_Clifton_8/descpage-HOCL8M3.html
